-19.00,14.16,-2.60
-19.55,15.77,-5.89
-20.81,14.52,-5.03
-19.73,15.23,-3.99
-20.81,13.80,-5.72
-20.81,14.52,-5.72
-20.45,13.80,-5.37
-21.90,12.72,-4.33
-21.17,14.52,-5.72
-20.09,14.16,-5.37
-22.26,14.16,-4.33
-20.27,14.70,-5.89
-21.36,15.41,-4.51
-21.54,16.31,-5.37
-22.62,15.23,-3.99
-21.54,15.23,-3.99
-23.17,15.05,-5.20
-23.17,13.62,-4.51
-24.25,12.55,-5.55
-24.25,14.34,-4.51
-25.34,11.47,-4.85
-22.26,11.65,-6.41
-24.25,12.55,-5.55
-24.43,10.57,-6.07
-24.43,9.50,-5.03
-23.35,11.29,-7.45
-24.07,11.29,-5.37
-25.70,11.11,-5.89
-24.79,11.65,-6.07
-25.34,12.55,-4.51
-27.15,12.55,-7.28
-26.06,12.19,-6.93
-26.79,12.55,-7.28
-27.51,11.47,-4.85
-26.06,11.11,-6.93
-25.88,12.37,-6.07
-26.60,11.29,-5.03
-25.16,11.29,-5.03
-25.16,11.29,-5.37
-25.16,10.93,-6.41
-24.07,9.50,-5.72
-23.53,8.24,-7.63
-23.71,8.07,-7.11
-23.89,7.89,-7.63
-24.98,8.96,-7.28
-25.34,6.81,-7.97
-25.34,8.60,-7.63
-27.15,10.75,-6.93
-25.52,9.14,-7.80
-23.89,8.96,-7.28
-23.35,8.78,-5.72
-24.43,9.86,-7.11
-23.71,9.50,-7.11
-22.98,9.14,-5.37
-23.17,10.75,-6.24
-22.44,9.68,-5.20
-22.80,11.11,-5.89
-23.35,11.29,-6.76
-22.80,8.96,-5.55
-22.62,10.93,-6.07
-24.61,11.83,-5.89
-23.89,9.68,-6.93
-24.61,11.47,-5.55
-26.06,11.11,-6.93
-24.43,10.57,-6.76
-24.43,10.57,-6.07
-25.70,10.04,-7.63
-24.79,10.93,-5.37
-26.06,9.32,-5.89
-24.79,8.42,-6.76
-26.42,9.32,-7.63
-25.34,9.68,-5.89
-25.34,8.96,-7.63
-25.70,7.53,-6.93
-25.88,8.78,-7.45
-26.24,9.50,-7.80
-26.24,8.78,-5.37
-26.60,9.14,-6.76
-26.97,9.14,-8.15
-26.24,8.07,-7.80
-25.88,9.14,-6.07
-28.78,9.50,-7.45
-26.97,8.42,-6.41
-26.97,8.42,-6.76
-27.15,9.32,-7.28
-27.51,8.60,-6.93
-26.60,6.27,-7.45
-24.25,5.74,-6.93
-25.88,5.56,-7.45
-24.61,5.74,-8.32
-23.89,6.09,-9.71
-25.34,5.02,-9.71
-26.24,3.41,-8.84
-25.70,3.94,-9.02
-24.98,3.58,-10.40
-25.52,4.12,-10.58
-26.60,3.05,-9.88
-26.60,2.69,-11.62
-25.34,1.79,-11.44
-26.79,1.08,-11.10
-27.51,2.51,-11.10
-27.51,1.43,-12.14
-28.41,-0.18,-11.62
-28.23,-0.36,-11.79
-27.69,-0.18,-14.74
-28.96,0.00,-13.18
-28.78,-0.90,-13.35
-28.41,-1.61,-12.66
-28.23,0.00,-12.83
-30.59,-1.25,-15.08
-30.77,-1.79,-16.30
-30.59,-2.69,-16.82
-32.03,-3.76,-17.16
-32.03,-2.69,-18.20
-31.67,-4.84,-18.90
-32.03,-4.84,-19.94
-34.39,-6.45,-20.11
-34.57,-5.56,-22.71
-34.57,-6.63,-21.67
-34.93,-6.99,-22.36
-34.93,-8.78,-22.36
-33.48,-8.07,-23.75
-36.02,-8.07,-25.14
-36.02,-9.86,-26.53
-34.75,-10.04,-27.05
-34.93,-10.93,-26.53
-37.28,-11.83,-28.09
-36.56,-11.47,-29.13
-35.65,-12.72,-29.99
-37.10,-12.72,-31.73
-36.02,-13.44,-32.42
-36.20,-13.26,-33.29
-35.47,-13.98,-34.67
-34.75,-14.70,-36.06
-35.11,-15.77,-37.45
-35.29,-16.31,-38.31
-35.11,-16.85,-39.87
-35.47,-16.13,-39.53
-34.39,-16.49,-41.95
-34.02,-17.21,-44.38
-37.10,-17.38,-44.21
-34.93,-17.38,-45.94
-35.11,-17.56,-47.85
-32.76,-15.95,-48.72
-33.66,-17.92,-49.93
-35.29,-19.18,-49.41
-35.65,-18.10,-50.80
-34.21,-17.38,-53.92
-33.48,-16.31,-53.92
-32.76,-15.23,-54.26
-34.93,-17.38,-55.30
-34.02,-16.13,-57.56
-35.11,-15.41,-58.94
-33.84,-15.59,-59.46
-35.47,-15.77,-61.72
-33.84,-14.88,-62.93
-34.57,-15.23,-64.32
-34.93,-14.52,-65.71
-35.11,-13.26,-67.27
-36.74,-13.80,-68.13
-36.20,-13.62,-69.00
-37.10,-11.65,-71.25
-35.65,-12.37,-71.60
-35.11,-11.11,-74.89
-35.83,-9.68,-75.24
-35.29,-8.07,-77.50
-35.83,-8.60,-77.32
-37.46,-8.42,-80.27
-36.56,-6.81,-80.44
-36.74,-4.84,-80.62
-35.83,-3.58,-81.14
-36.92,-4.30,-82.52
-37.28,-2.87,-83.91
-37.46,-2.33,-83.39
-35.11,-1.79,-84.26
-36.56,-0.72,-85.30
-35.11,-1.08,-84.26
-35.83,-1.79,-84.26
-36.74,-1.61,-85.47
-37.10,0.18,-85.47
-34.93,1.61,-86.86
-35.11,1.43,-85.99
-34.75,2.51,-86.34
-35.11,3.23,-86.68
-34.57,3.41,-87.55
-32.40,4.12,-87.55
-33.84,3.41,-88.94
-34.21,4.84,-88.94
-34.02,6.09,-88.42
-35.11,6.45,-89.11
-34.75,7.53,-90.84
-33.12,7.71,-89.63
-32.76,8.42,-89.63
-33.30,10.04,-91.54
-34.02,10.39,-90.50
-32.03,13.44,-93.10
-33.12,13.08,-91.71
-32.94,14.70,-93.27
-32.03,13.44,-93.44
-31.67,16.67,-92.06
-31.49,16.85,-92.58
-32.58,17.56,-94.31
-33.12,18.82,-92.06
-33.84,18.46,-92.40
-32.58,20.79,-94.66
-32.94,21.87,-92.23
-31.31,22.76,-94.14
-33.12,23.48,-93.44
-30.95,24.55,-93.44
-31.85,24.02,-93.62
-32.21,24.73,-92.92
-33.84,26.70,-93.10
-31.67,25.99,-93.79
-33.12,27.42,-93.79
-32.94,26.53,-93.27
-31.49,28.32,-93.62
-32.03,26.70,-92.75
-30.95,29.93,-94.14
-30.95,28.86,-93.44
-31.31,31.36,-93.44
-30.04,30.83,-92.92
-32.94,31.90,-92.92
-31.31,31.01,-93.79
-31.31,31.36,-93.44
-30.59,31.01,-92.06
-31.67,31.72,-92.40
-29.68,32.26,-94.66
-29.68,33.34,-92.92
-30.04,33.69,-93.62
-29.50,34.23,-93.44
-29.86,33.51,-92.40
-30.04,34.77,-92.92
-30.59,33.87,-92.40
-30.04,34.05,-92.58
-30.04,34.77,-93.27
-30.04,34.77,-91.88
-30.59,33.51,-92.40
-31.13,34.41,-93.62
-30.40,34.41,-92.58
-30.59,33.16,-94.48
-29.68,33.69,-91.88
-30.59,32.80,-93.10
-31.49,34.77,-93.27
-31.49,31.18,-92.58
-29.50,31.36,-93.44
-31.31,30.65,-94.14
-30.95,28.86,-93.44
-32.76,27.06,-93.44
-32.58,27.24,-93.27
-31.13,25.45,-94.66
-30.77,25.81,-92.92
-32.40,23.48,-93.79
-32.58,20.79,-91.54
-32.94,20.43,-93.96
-31.85,20.07,-91.88
-32.58,17.21,-92.92
-32.76,16.31,-93.79
-32.94,15.41,-92.92
-31.67,13.44,-91.36
-31.13,12.55,-91.88
-31.85,11.83,-91.54
-32.58,9.32,-92.23
-33.66,8.60,-89.80
-32.40,8.07,-91.02
-32.03,5.56,-89.63
-33.48,4.84,-89.28
-32.76,3.41,-87.90
-33.12,2.69,-89.63
-32.58,2.51,-87.38
-33.12,1.25,-86.51
-34.75,0.00,-85.30
-32.76,-1.61,-85.12
-32.76,-2.69,-83.04
-32.76,-2.69,-83.74
-34.75,-3.58,-82.87
-34.75,-4.30,-81.83
-33.66,-6.45,-80.44
-34.39,-6.45,-80.10
-33.12,-8.42,-78.54
-34.02,-8.24,-77.67
-32.40,-9.50,-76.80
-33.84,-10.22,-74.37
-34.57,-10.93,-74.72
-34.93,-12.72,-72.99
-32.76,-13.08,-71.95
-33.30,-12.90,-69.00
-32.40,-13.44,-68.13
-32.03,-14.16,-66.75
-32.21,-15.41,-65.19
-33.30,-16.13,-62.07
-31.67,-15.95,-60.85
-34.02,-16.49,-61.37
-31.85,-16.13,-58.60
-32.94,-16.49,-53.74
-31.85,-17.92,-54.44
-31.67,-17.03,-51.84
-29.68,-17.92,-49.58
-30.77,-16.49,-48.54
-30.22,-16.67,-48.02
-30.95,-18.10,-46.64
-30.95,-18.46,-44.90
-29.50,-17.03,-43.86
-31.13,-16.13,-43.34
-29.50,-16.67,-39.70
-30.04,-15.77,-38.14
-28.59,-15.41,-36.75
-28.96,-15.05,-35.71
-28.78,-14.52,-32.77
-28.59,-12.55,-30.17
-28.05,-12.37,-29.99
-29.68,-11.11,-28.09
-29.14,-9.86,-27.57
-28.41,-10.57,-25.14
-29.32,-8.24,-23.23
-28.05,-7.71,-22.36
-27.15,-5.38,-21.15
-27.33,-5.56,-19.59
-26.24,-6.27,-19.94
-27.15,-3.94,-19.07
-25.34,-2.15,-16.99
-27.51,-2.15,-15.26
-26.97,-2.33,-16.12
-26.42,-0.72,-15.26
-24.98,1.08,-12.48
-25.52,0.90,-13.35
-27.33,3.05,-11.62
-26.24,4.84,-9.88
-24.98,6.81,-9.36
-25.34,6.09,-8.32
-25.70,7.53,-7.97
-25.70,9.32,-9.02
-26.06,10.04,-6.93
-27.15,11.11,-6.93
-24.43,11.65,-6.07
-25.16,11.65,-6.07
-24.98,10.39,-5.89
-26.79,12.90,-6.59
-25.70,11.83,-5.89
-26.79,11.11,-7.28
-26.60,12.01,-6.07
-23.89,12.19,-4.85
-25.70,11.47,-6.24
-26.24,14.16,-7.11
-26.97,12.72,-5.03
-27.15,11.83,-4.85
-25.52,12.37,-6.07
-27.51,12.55,-4.51
-26.42,13.26,-4.85
-26.42,12.90,-6.93
-26.24,12.01,-6.07
-27.33,13.08,-5.03
-26.79,11.11,-4.51
-26.97,12.01,-6.07
-26.24,11.29,-6.07
-27.33,12.01,-6.76
-27.33,12.72,-6.07
-27.87,12.19,-6.93
-26.79,12.55,-6.93
-27.15,10.75,-7.28
-26.97,12.37,-6.07
-28.41,13.80,-6.07
-27.69,11.29,-4.33
-29.14,12.01,-5.37
-30.77,13.98,-5.89
-29.86,11.29,-7.80
-30.77,11.47,-7.63
-29.50,11.65,-7.80
-31.49,13.26,-7.97
-32.76,11.65,-7.45
-31.85,11.47,-8.67
-32.58,11.83,-5.89
-33.12,12.01,-7.80
-34.39,12.19,-6.59
-33.66,13.26,-6.24
-34.75,12.90,-6.93
-34.21,13.08,-7.45
-34.02,13.62,-6.24
-34.93,13.44,-6.76
-34.21,14.16,-7.11
-35.29,14.52,-8.49
-34.57,13.08,-8.49
-35.11,13.62,-7.63
-33.66,13.98,-7.28
-35.29,11.65,-7.80
-36.20,13.26,-7.63
-36.20,13.98,-6.93
-35.47,12.55,-8.32
-35.83,11.83,-7.63
-36.20,12.55,-9.36
-36.56,10.39,-9.02
-35.83,10.04,-8.67
-36.74,9.86,-7.80
-38.01,9.68,-9.02
-38.91,7.71,-9.19
-38.37,8.60,-10.75
-37.64,7.17,-11.10
-39.82,7.53,-11.79
-38.19,6.27,-11.96
-41.08,4.12,-13.70
-40.72,3.05,-15.08
-41.08,2.69,-15.08
-41.81,2.33,-17.86
-42.35,2.15,-16.64
-41.08,0.90,-19.24
-44.52,0.00,-19.07
-44.52,-2.15,-21.50
-45.79,-1.25,-24.10
-45.43,-3.76,-23.75
-45.43,-2.69,-26.18
-46.69,-4.66,-27.74
-46.15,-6.27,-28.61
-45.06,-6.99,-31.73
-47.60,-7.35,-32.07
-47.60,-9.14,-35.19
-46.33,-7.89,-35.37
-48.32,-9.50,-36.93
-47.60,-9.86,-37.62
-47.78,-10.04,-39.18
-47.60,-12.37,-41.09
-47.60,-11.65,-42.47
-47.60,-11.65,-45.94
-48.32,-12.37,-46.29
-48.14,-12.19,-47.85
-45.79,-11.29,-48.72
-45.25,-13.26,-51.32
-47.42,-12.19,-52.70
-46.69,-11.83,-55.48
-45.25,-11.47,-56.52
-45.61,-11.11,-57.56
-46.51,-10.93,-60.16
-47.60,-10.93,-60.16
-46.51,-8.78,-62.93
-46.69,-10.39,-64.15
-46.33,-11.47,-65.19
-44.88,-10.75,-66.92
-47.06,-11.11,-67.96
-46.33,-7.53,-69.35
-46.51,-8.78,-71.60
-45.97,-8.96,-72.12
-45.97,-6.45,-73.85
-45.97,-7.17,-76.28
-46.15,-4.84,-75.76
-43.44,-3.58,-79.06
-43.62,-2.69,-79.58
-43.25,-1.97,-82.70
-41.99,0.00,-83.56
-41.63,2.51,-82.87
-43.44,2.15,-84.60
-41.99,2.15,-85.99
-39.09,3.94,-87.03
-41.99,4.30,-87.72
-38.55,4.12,-86.86
-38.55,7.71,-89.98
-38.73,7.89,-89.46
-37.10,8.07,-90.67
-35.47,10.39,-91.88
-36.56,10.75,-90.84
-36.74,13.08,-91.36
-35.29,14.88,-91.36
-34.75,14.70,-93.27
-36.20,16.13,-93.96
-34.21,17.38,-92.40
-33.30,18.28,-92.92
-31.85,18.64,-95.70
-34.21,22.76,-94.83
-32.40,22.04,-93.79
-32.40,25.99,-95.53
-32.21,25.45,-94.31
-30.22,28.86,-94.48
-31.67,28.50,-94.48
-30.77,30.47,-94.66
-28.59,31.18,-93.27
-28.78,32.08,-93.79
-30.04,33.69,-93.62
-28.41,34.59,-92.75
-26.24,35.31,-92.40
-27.33,36.38,-93.79
-27.69,37.46,-94.83
-26.97,36.74,-92.40
-26.97,38.89,-93.10
-27.15,39.79,-92.58
-26.97,39.25,-91.36
-26.60,41.04,-90.67
-27.33,40.33,-92.06
-26.24,42.12,-91.36
-26.60,40.33,-91.02
-25.88,42.83,-91.36
-25.52,41.76,-90.32
-26.42,40.86,-91.54
-26.24,43.19,-91.36
-26.79,41.58,-91.19
-26.24,41.04,-91.02
-28.41,40.33,-92.75
-25.34,40.15,-90.15
-27.33,39.25,-91.71
-27.69,36.74,-92.06
-28.78,38.17,-92.06
-26.60,37.46,-93.79
-27.51,36.20,-92.58
-28.41,36.38,-93.79
-28.96,34.41,-93.27
-29.32,34.05,-91.88
-29.86,32.44,-94.83
-28.96,29.75,-93.96
-28.96,28.32,-94.31
-30.59,26.35,-94.83
-29.50,24.55,-95.87
-29.68,22.58,-93.96
-28.96,22.94,-93.27
-31.49,19.71,-93.96
-31.49,17.21,-93.62
-31.85,15.77,-92.23
-32.76,14.88,-93.44
-31.31,11.65,-92.06
-32.94,11.83,-91.19
-33.30,9.32,-91.19
-33.30,6.09,-90.84
-33.48,7.71,-88.59
-34.57,4.84,-89.63
-32.94,2.87,-88.42
-33.12,3.05,-88.24
-32.40,0.90,-87.55
-33.66,-1.08,-86.68
-33.12,-2.33,-84.78
-33.12,-3.05,-86.16
-33.48,-5.56,-83.04
-32.76,-5.56,-82.70
-33.84,-5.91,-80.62
-32.03,-6.63,-79.75
-32.76,-8.07,-77.84
-31.85,-8.60,-76.28
-32.03,-10.22,-74.03
-31.85,-10.39,-75.24
-31.13,-12.55,-73.85
-32.40,-13.08,-71.95
-32.58,-13.26,-71.43
-32.40,-14.52,-68.83
-31.67,-14.52,-68.13
-30.95,-13.80,-66.05
-31.67,-15.59,-63.97
-34.02,-15.41,-62.07
-31.85,-16.13,-59.29
-31.31,-17.03,-59.46
-31.13,-17.56,-57.73
-31.49,-17.21,-54.44
-32.03,-16.31,-51.49
-32.03,-17.74,-49.76
-32.76,-17.38,-48.02
-29.86,-15.95,-46.29
-30.95,-16.31,-43.86
-30.77,-17.92,-42.65
-29.68,-18.28,-40.57
-30.22,-15.23,-36.93
-29.50,-14.52,-35.54
-31.13,-15.05,-34.33
-29.14,-13.44,-32.07
-27.69,-11.65,-31.73
-26.42,-11.47,-28.78
-25.88,-10.93,-26.53
-27.15,-8.24,-24.62
-26.06,-8.96,-22.88
-25.52,-6.63,-21.67
-25.70,-6.45,-19.42
-26.60,-5.91,-18.90
-25.16,-3.76,-18.90
-24.61,-2.87,-18.03
-23.53,-1.43,-16.64
-23.17,-1.08,-15.95
-22.44,0.00,-14.91
-22.62,2.33,-14.39
-21.90,1.61,-12.66
-20.81,1.61,-12.31
-22.62,3.41,-10.23
-21.90,3.41,-10.92
-22.26,6.27,-10.23
-22.26,5.91,-8.84
-21.90,7.35,-8.15
-21.36,7.89,-9.36
-20.81,8.07,-7.11
-19.55,8.96,-7.28
-20.09,10.93,-6.41
-19.55,12.90,-7.63
-19.73,14.16,-6.07
-20.99,15.05,-6.93
-18.46,15.05,-7.28
-19.73,15.95,-5.03
-19.18,15.41,-4.85
-19.00,15.23,-4.51
-20.27,15.05,-4.85
-19.36,14.52,-5.72
-19.73,15.59,-5.37
-19.73,14.52,-4.68
-19.00,15.23,-4.33
-20.81,14.52,-5.03
-19.55,15.41,-3.81
-21.54,15.59,-6.07
-20.09,15.59,-5.37
-20.45,15.95,-4.68
-21.72,16.13,-5.89
-19.55,15.77,-5.20
-21.72,16.13,-4.85
-20.09,15.59,-5.03
-20.81,15.59,-5.03
-21.17,15.95,-4.33
-22.08,15.41,-5.20
-21.54,15.95,-5.03
-20.63,14.70,-5.89
-21.36,15.41,-4.85
-23.17,17.21,-6.59
-22.44,14.34,-5.89
-23.35,15.23,-5.03
-24.79,14.52,-5.72
-23.89,15.41,-4.85
-25.16,13.80,-5.03
-23.53,15.05,-5.89
-25.88,14.52,-6.41
-24.98,14.34,-4.85
-25.88,15.23,-5.03
-26.42,14.34,-5.20
-27.69,15.59,-5.72
-26.79,14.34,-3.47
-28.59,13.98,-5.55
-29.14,14.88,-5.37
-29.86,17.03,-4.33
-28.23,14.34,-3.47
-28.59,16.13,-5.55
-30.77,16.13,-4.51
-29.68,15.05,-4.85
-29.86,15.59,-5.03
-30.77,16.13,-4.51
-27.87,15.05,-5.55
-29.86,15.59,-6.07
-27.69,15.59,-3.29
-30.59,14.88,-5.72
-28.41,15.95,-5.37
-29.50,15.95,-5.37
-28.41,15.59,-6.07
-28.59,15.41,-5.20
-29.86,14.52,-5.03
-32.03,14.16,-5.03
-30.04,13.26,-5.89
-30.04,13.98,-6.93
-30.95,13.44,-7.80
-31.13,12.55,-6.24
-34.39,11.83,-7.63
-34.39,10.39,-9.02
-34.21,11.65,-9.54
-35.65,9.86,-9.54
-36.20,8.60,-10.40
-36.74,6.27,-10.92
-35.11,6.81,-10.06
-37.10,4.84,-13.00
-36.56,3.23,-13.87
-37.64,2.51,-14.91
-41.26,2.15,-17.34
-37.46,-1.97,-17.51
-39.27,-1.25,-20.98
-38.19,-5.20,-22.36
-39.09,-5.74,-24.96
-38.91,-6.63,-25.14
-42.35,-5.74,-26.70
-39.45,-8.24,-28.43
-41.44,-9.14,-29.30
-41.44,-9.14,-32.07
-41.26,-10.75,-32.25
-41.63,-9.68,-33.63
-41.44,-12.37,-37.62
-42.71,-12.19,-39.53
-43.25,-12.01,-41.09
-41.63,-13.62,-41.95
-44.16,-13.62,-46.12
-43.07,-13.62,-46.46
-42.71,-13.62,-49.24
-42.89,-12.72,-50.80
-43.07,-15.05,-54.09
-43.07,-15.05,-55.13
-43.07,-12.90,-59.29
-43.62,-12.37,-61.55
-44.16,-12.55,-62.07
-43.98,-12.72,-66.05
-39.63,-12.72,-67.09
-40.72,-11.65,-70.56
-41.44,-10.22,-72.29
-40.00,-10.57,-74.03
-38.19,-9.14,-77.50
-39.45,-7.17,-78.36
-37.64,-4.66,-79.75
-35.29,-4.48,-83.04
-37.28,-2.15,-83.22
-37.46,0.18,-84.43
-36.20,0.00,-86.68
-34.75,2.15,-86.34
-34.75,5.74,-89.11
-34.02,7.17,-88.76
-34.21,8.42,-89.98
-34.02,7.89,-90.84
-34.93,10.57,-91.36
-34.93,12.37,-91.71
-33.66,10.75,-90.84
-33.30,12.19,-91.88
-32.58,16.13,-93.96
-33.30,15.05,-93.27
-32.76,17.74,-93.10
-31.31,18.82,-93.79
-32.21,19.71,-94.66
-31.67,20.25,-94.83
-31.31,22.04,-95.18
-31.13,21.51,-93.96
-30.40,25.09,-94.31
-32.40,22.40,-95.18
-31.67,26.35,-94.83
-30.77,26.88,-92.92
-29.32,25.81,-93.96
-29.86,28.50,-93.79
-30.77,29.03,-94.66
-28.78,28.86,-93.79
-27.51,29.39,-95.35
-30.04,31.54,-94.66
-28.96,30.83,-92.58
-27.51,31.90,-95.01
-27.33,34.23,-92.75
-27.15,33.69,-93.96
-26.79,34.77,-93.96
-27.15,33.69,-91.19
-25.16,34.23,-92.40
-26.97,36.02,-94.48
-25.16,36.38,-93.10
-25.70,37.28,-93.62
-25.16,34.95,-91.71
-24.43,36.74,-93.10
-25.88,36.02,-92.40
-24.98,36.20,-91.19
-24.25,35.84,-91.54
-24.25,36.92,-92.92
-24.43,39.25,-92.75
-23.53,36.20,-93.62
-24.43,37.46,-93.44
-24.98,37.64,-92.58
-24.25,36.92,-92.58
-25.16,38.17,-92.06
-24.98,38.35,-93.27
-25.16,38.89,-91.02
-23.71,37.82,-93.44
-25.88,36.38,-94.14
-24.43,38.89,-92.75
-24.61,36.92,-92.23
-25.16,37.46,-92.40
-25.88,38.89,-93.10
-23.89,36.56,-93.96
-25.16,36.38,-94.14
-25.16,35.67,-93.44
-24.61,35.84,-93.79
-23.53,35.13,-92.58
-27.51,36.56,-94.31
-25.70,35.49,-93.27
-25.88,34.23,-94.14
-25.70,32.62,-91.88
-26.60,32.44,-94.14
-28.05,31.72,-94.48
-28.23,30.11,-93.96
-28.41,29.57,-94.48
-28.05,28.14,-94.14
-30.04,26.88,-94.31
-29.68,24.73,-95.35
-31.31,21.69,-95.18
-29.68,21.51,-93.27
-31.13,21.15,-95.01
-30.40,19.71,-93.27
-31.49,17.56,-92.92
-32.40,16.67,-94.14
-31.31,16.31,-93.44
-32.76,14.52,-93.79
-31.85,14.34,-91.19
-33.84,12.01,-93.44
-34.75,9.32,-91.19
-35.29,7.71,-90.32
-35.29,5.91,-89.63
-36.02,6.27,-88.94
-35.65,4.12,-86.86
-37.10,2.69,-88.24
-37.64,0.72,-85.64
-37.83,0.18,-84.08
-37.83,-1.61,-83.74
-38.19,-4.48,-82.00
-40.54,-4.30,-80.44
-38.91,-5.56,-79.23
-39.82,-7.53,-76.97
-38.73,-8.60,-74.89
-38.55,-8.07,-73.68
-40.72,-10.93,-72.64
-39.63,-12.72,-69.87
-39.63,-11.65,-67.79
-40.18,-13.26,-64.49
-40.00,-14.16,-61.20
-38.91,-14.16,-58.77
-40.90,-14.34,-57.21
-38.37,-13.98,-54.78
-36.56,-15.41,-53.05
-38.55,-14.88,-51.84
-37.64,-15.41,-47.85
-36.56,-15.05,-44.38
-37.64,-15.41,-43.69
-37.46,-15.23,-39.70
-36.74,-14.52,-37.27
-36.56,-13.98,-36.41
-37.28,-12.55,-34.67
-37.10,-10.93,-31.38
-36.74,-9.50,-29.65
-34.93,-10.57,-26.53
-35.11,-10.75,-24.96
-34.57,-8.42,-23.75
-35.65,-6.63,-23.75
-35.11,-4.30,-21.15
-34.75,-3.94,-22.19
-35.11,-2.15,-19.42
-35.83,-3.23,-18.03
-35.11,0.00,-16.64
-35.47,0.36,-15.95
-34.93,0.18,-15.08
-35.47,0.00,-15.95
-33.66,2.51,-13.87
-33.66,2.51,-12.48
-34.57,3.41,-11.96
-33.12,5.56,-11.27
-32.03,5.20,-10.92
-32.40,6.63,-9.88
-32.21,7.53,-10.06
-31.49,9.32,-9.02
-32.40,8.42,-9.54
-32.21,10.04,-9.02
-31.49,10.04,-7.63
-31.67,10.57,-6.76
-31.67,11.65,-6.76
-30.77,12.19,-6.59
-30.40,13.62,-5.55
-30.77,14.34,-5.55
-32.76,15.23,-6.07
-30.40,15.41,-5.55
-30.22,16.31,-4.68
-31.49,15.41,-6.93
-28.41,17.03,-3.29
-30.04,15.77,-3.81
-30.40,16.49,-4.85
-28.78,17.74,-3.29
-30.77,16.49,-4.85
-30.22,17.38,-5.37
-30.40,16.85,-3.81
-29.14,17.38,-4.68
-29.86,17.74,-5.37
-31.13,16.49,-4.85
-30.95,17.74,-3.64
-29.14,15.95,-5.37
-31.31,17.03,-6.07
-31.67,17.03,-3.99
-29.14,15.95,-4.68
-29.86,15.59,-5.03
-30.40,16.49,-5.20
-31.49,15.77,-5.89
-29.86,15.23,-4.68
-31.67,15.95,-5.37
-30.77,16.13,-6.24
-31.85,15.77,-5.55
-31.13,13.98,-6.93
-32.03,15.23,-6.76
-32.94,15.41,-5.55
-32.58,14.34,-5.89
-32.58,15.77,-6.59
-33.84,14.52,-5.03
-32.76,16.31,-5.72
-33.48,16.31,-7.11
-34.57,14.88,-6.41
-35.65,16.31,-8.15
-34.93,17.03,-6.41
-36.38,17.03,-6.07
-36.20,16.13,-6.59
-36.92,15.77,-7.28
-36.02,16.31,-6.07
-37.46,17.74,-5.37
-38.01,16.49,-6.24
-36.56,17.92,-6.59
-37.83,16.67,-7.80
-38.19,17.38,-6.07
-39.82,17.92,-6.59
-38.19,18.10,-6.76
-38.19,17.38,-5.72
-39.09,17.21,-7.63
-40.00,17.03,-7.80
-39.82,17.56,-6.24
-39.27,16.67,-7.11
-38.19,16.31,-6.07
-38.73,16.49,-7.28
-40.54,17.92,-7.28
-40.18,15.41,-7.63
-41.08,16.31,-8.15
-39.45,16.13,-7.97
-40.90,15.05,-10.40
-41.44,14.16,-9.88
-41.81,13.08,-11.27
-43.25,13.08,-10.58
-43.98,12.01,-11.62
-45.43,12.01,-13.00
-45.61,11.11,-12.83
-47.42,10.75,-13.87
-47.78,9.32,-15.60
-47.42,8.60,-16.30
-48.68,5.91,-19.24
-49.95,6.09,-19.07
-50.67,4.66,-18.72
-50.49,5.56,-22.71
-50.31,5.02,-22.54
-50.31,3.23,-23.58
-53.03,3.05,-24.79
-52.85,1.79,-28.09
-54.48,0.18,-28.61
-53.03,-1.97,-28.61
-53.39,-1.97,-31.73
-54.84,-2.33,-32.42
-55.20,-3.05,-36.58
-54.29,-2.87,-37.45
-54.84,-4.12,-40.05
-55.38,-5.38,-40.22
-55.92,-5.20,-43.52
-54.48,-5.20,-43.52
-55.92,-5.91,-46.29
-55.92,-7.35,-48.02
-55.38,-6.45,-50.28
-57.19,-4.66,-52.70
-55.74,-6.09,-56.17
-57.55,-4.66,-57.21
-55.20,-5.56,-59.46
-56.83,-4.30,-61.03
-54.29,-3.94,-64.15
-55.02,-3.94,-66.57
-53.57,-2.51,-69.35
-54.48,-3.05,-69.17
-54.29,-1.43,-72.47
-53.39,-1.61,-72.99
-52.12,-0.36,-76.28
-51.04,0.72,-76.97
-50.67,1.43,-79.06
-51.04,2.15,-80.10
-49.95,3.58,-79.40
-48.86,5.38,-82.52
-46.69,5.74,-82.18
-47.78,5.38,-83.56
-45.61,7.17,-86.34
-47.06,7.53,-85.30
-43.80,8.60,-86.68
-45.06,8.78,-88.24
-42.89,9.14,-88.24
-43.44,10.75,-87.03
-40.72,9.86,-90.32
-42.17,10.22,-89.98
-40.54,13.62,-91.19
-40.72,14.16,-91.36
-40.36,15.95,-91.36
-37.83,14.88,-91.36
-38.19,17.38,-93.44
-36.56,18.28,-92.23
-35.65,17.74,-94.48
-34.21,19.89,-93.44
-33.12,22.76,-94.14
-32.21,22.94,-93.96
-30.59,24.20,-95.18
-29.86,24.55,-93.10
-29.68,24.37,-93.96
-28.41,26.70,-95.87
-29.14,27.78,-93.79
-28.78,27.42,-94.14
-27.87,27.24,-93.27
-26.97,29.57,-93.44
-26.42,29.03,-92.92
-25.52,29.21,-92.40
-25.16,31.01,-94.48
-25.70,31.18,-92.92
-24.79,32.44,-93.79
-24.98,31.54,-93.62
-22.62,33.51,-93.10
